Unnamed: 0;row_key;periode;as_of_date;flag_trx;variable;divisi_kelolaan;group_corporate;bulan1;namabulan1;bulan2;namabulan2;bulan3;namabulan3;bulan4;namabulan4;bulan5;namabulan5;bulan6;namabulan6;bulan7;namabulan7;bulan8;namabulan8;bulan9;namabulan9;bulan10;namabulan10;bulan11;namabulan11;bulan12;namabulan12;mean_value;min_value;max_value;max_bulan;min_bulan
41624;~YEAR ON YEAR~~bumn & institusi pemerintah~~Duta Pertiwi Nusantara~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;bumn & institusi pemerintah;Duta Pertiwi Nusantara;10.664;2022-10;199.262;2022-11;35.776;2022-12;61.834;2023-01;3.354;2023-02;2.666;2023-03;385.28;2023-04;69.91799999999999;2023-05;119.884;2023-06;10.406;2023-07;18.49;2023-08;26.746;2023-09;78.69;2.666;385.28;2023-04;2023-03
3360;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Dwi Guna Laksana;7541483754.9555;2022-10;6243958927.1447;2022-11;63874150356.181496;2022-12;60045780311.40199;2023-01;7315881671.15;2023-02;3322487541.5341;2023-03;3987013214.306;2023-04;2156008537.662;2023-05;15140898751.78;2023-06;6254694148.78;2023-07;9626371810.84;2023-08;2695360631.34;2023-09;15683674138.08965;2156008537.662;63874150356.181496;202212;202305
3361;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Dwi Guna Laksana;5424410229.388579;2022-10;5079576870.25014;2022-11;11440705520.82098;2022-12;58927565682.5264;2023-01;45046888259.4565;2023-02;4292273407.95126;2023-03;3495175675.0964;2023-04;2756962872.18116;2023-05;4405000570.71078;2023-06;7281682992.5318;2023-07;4151188435.335721;2023-08;4599926153.13616;2023-09;13075113055.782156;2756962872.18116;58927565682.5264;202301;202305
3364;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Dwi Guna Laksana;4638215686.44;2022-10;4872631465.26;2022-11;13653514899.76;2022-12;14013132952.12;2023-01;8441011210.9;2023-02;6211403848.9;2023-03;12442597497.5;2023-04;6053496389.4;2023-05;4780861940.26;2023-06;9879654536.26;2023-07;32209891817.08;2023-08;10517827392.72;2023-09;10642853303.05;4638215686.44;32209891817.08;2023-08;2022-10
3365;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Dwi Guna Laksana;0.0;2022-10;24560717398.34;2022-11;15723618619.04;2022-12;1932591397.14;2023-01;2082905378.28;2023-02;3927771951.68;2023-03;7797463552.24;2023-04;6512253508.0;2023-05;6442585479.04;2023-06;1542289889.82;2023-07;6255075890.74;2023-08;8203088748.54;2023-09;7725487437.532727;1542289889.82;24560717398.34;2022-10;2023-06
3368;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Dwi Guna Laksana;15668314114.0;2022-10;17197903421.48;2022-11;13123909716.1;2022-12;1776677170.82;2023-01;14911409046.08;2023-02;9726606020.0;2023-03;13776554070.34;2023-04;9833934912.68;2023-05;3674322093.0;2023-06;7394177421.78;2023-07;12172571144.84;2023-08;15459386399.42;2023-09;11226313794.211666;1776677170.82;17197903421.48;2022-11;2023-01
3369;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Dwi Guna Laksana;15147864967.64;2022-10;9366607304.12;2022-11;10749231596.02;2022-12;5912800773.82;2023-01;1154985094.64;2023-02;7736884088.42;2023-03;7940681622.64;2023-04;6521896662.2;2023-05;1901737834.18;2023-06;7240292220.98;2023-07;12604012523.76;2023-08;9805741014.96;2023-09;8006894641.948333;1154985094.64;15147864967.64;2022-10;2023-02
3370;~YEAR ON YEAR~~corporate a~~Dwi Guna Laksana~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Dwi Guna Laksana;44.634;2022-10;39.13;2022-11;59.34;2022-12;31.562;2023-01;7.998;2023-02;47.472;2023-03;36.034;2023-04;44.892;2023-05;25.886;2023-06;38.614;2023-07;33.626;2023-08;45.064;2023-09;37.85433362;7.998;59.34;2022-12;2023-02
14225;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;Dyandra Media International Tb;1087569139.768;2022-10;1027523632.576;2022-11;448051670.47;2022-12;443747091.228;2023-01;364387271.0475;2023-02;395047040.468;2023-03;296690657.0245;2023-04;269837701.77;2023-05;250885093.15;2023-06;209242803.401;2023-07;202222194.906;2023-08;200719459.716;2023-09;432993646.29375;200719459.716;1087569139.768;202210;202309
14226;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;Dyandra Media International Tb;1046131418.34542;2022-10;1032651069.71488;2022-11;966402435.89276;2022-12;446294507.06296;2023-01;428282225.34546;2023-02;374115435.71086;2023-03;299875825.06842;2023-04;279674899.93719995;2023-05;295865068.36962;2023-06;250315162.59214;2023-07;201166729.80858;2023-08;201024658.16634;2023-09;485149953.00122;201024658.16634;1046131418.34542;202210;202309
14229;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;Dyandra Media International Tb;0.0;2022-10;0.0;2022-11;0.0;2022-12;572760000.0;2023-01;86008600.0;2023-02;43000000.0;2023-03;35166862.0;2023-04;4299570.0;2023-05;392160000.0;2023-06;583615835.04;2023-07;88616773.6;2023-08;86000000.0;2023-09;210180848.96;4299570.0;583615835.04;2023-06;2023-02
14230;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;Dyandra Media International Tb;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;180084000.0;2023-04;93073272.96;2023-05;8713709.2;2023-06;155928302.8;2023-07;767376386.64;2023-08;78057229.2;2023-09;213872150.1333333;8713709.2;767376386.64;2023-04;2022-12
14233;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;Dyandra Media International Tb;0.0;2022-10;267198728.56;2022-11;103681359.2;2022-12;17200000.0;2023-01;43000000.0;2023-02;73336021.84;2023-03;194546438.54;2023-04;103698800.0;2023-05;1720000.0;2023-06;86129000.0;2023-07;172000000.0;2023-08;94600000.0;2023-09;105191849.83090907;1720000.0;267198728.56;2022-10;2023-05
14234;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;Dyandra Media International Tb;0.0;2022-10;0.0;2022-11;119798000.0;2022-12;136073272.96;2023-01;71944971.84;2023-02;65012893.68;2023-03;155928302.8;2023-04;80840000.0;2023-05;830645920.14;2023-06;78057229.2;2023-07;127280000.0;2023-08;1305927.2;2023-09;166688651.78199998;1305927.2;830645920.14;2023-04;2023-09
14235;~YEAR ON YEAR~~corporate a~~Dyandra Media International Tb~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;Dyandra Media International Tb;0.0;2022-10;13.674;2022-11;65.36;2022-12;119.626;2023-01;159.014;2023-02;83.678;2023-03;17.716;2023-04;93.052;2023-05;86.0;2023-06;0.0;2023-07;0.0;2023-08;127.28;2023-09;69.58181826;0.0;159.014;2023-01;2023-07
14660;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;ELIT KHARISMA Panca Budi Idaman;2020638468.5445;2022-10;2387961725.0748;2022-11;2038188693.5325;2022-12;29758642082.142;2023-01;4347982881.51;2023-02;2456859380.9913;2023-03;6157647240.108;2023-04;3779985707.808;2023-05;2341275111.921;2023-06;7950387742.224001;2023-07;5819206763.481;2023-08;9283684527.7635;2023-09;6528538360.42505;2020638468.5445;29758642082.142;202301;202210
14661;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;ELIT KHARISMA Panca Budi Idaman;5209050203.202029;2022-10;4909910763.0477;2022-11;3105102779.66904;2022-12;13740755613.05175;2023-01;24368534085.48072;2023-02;9836689324.77642;2023-03;13004434127.02146;2023-04;10442883419.42313;2023-05;4879854547.14483;2023-06;10178910552.70392;2023-07;12815621619.69516;2023-08;10686731466.48294;2023-09;10264873208.474924;3105102779.66904;24368534085.48072;202302;202212
14664;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;ELIT KHARISMA Panca Budi Idaman;8186628868.8;2022-10;8014296213.36;2022-11;181408544.16;2022-12;69675523454.16;2023-01;5991564218.88;2023-02;41244306094.08;2023-03;46545326173.44;2023-04;15978848913.48;2023-05;5449916827.92;2023-06;34065041226.0;2023-07;46915014337.32;2023-08;41242312095.84;2023-09;26957515580.620003;181408544.16;69675523454.16;2023-01;2022-12
14665;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;ELIT KHARISMA Panca Budi Idaman;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;2800323594.24;2023-02;6095067228.0;2023-03;9135000000.0;2023-04;4360262305.98;2023-05;4350000000.0;2023-06;4350000000.0;2023-07;5220000000.0;2023-08;2177035800.0;2023-09;4810961116.0275;2177035800.0;9135000000.0;2022-12;2023-09
14668;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;ELIT KHARISMA Panca Budi Idaman;11891935277.88;2022-10;7542460326.36;2022-11;11812990590.48;2022-12;8593028495.76;2023-01;19030838768.4;2023-02;30009070682.04;2023-03;18537967266.24;2023-04;16126918625.25;2023-05;4251388217.88;2023-06;6698875448.19;2023-07;43235795866.56;2023-08;36937819088.4;2023-09;17889090721.120003;4251388217.88;43235795866.56;2023-08;2023-06
14669;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;ELIT KHARISMA Panca Budi Idaman;3370282125.0;2022-10;1842179871.36;2022-11;1690863729.36;2022-12;6525418718.82;2023-01;3198571230.72;2023-02;7703655502.8;2023-03;9799251570.24;2023-04;4076254193.76;2023-05;2203330039.68;2023-06;15389080360.92;2023-07;5116518024.0;2023-08;15281805003.09;2023-09;6349767530.8125;1690863729.36;15389080360.92;2023-07;2022-12
14670;~YEAR ON YEAR~~corporate a~~ELIT KHARISMA Panca Budi Idaman~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;ELIT KHARISMA Panca Budi Idaman;26.709;2022-10;11.397;2022-11;15.834;2022-12;7.656000000000001;2023-01;46.458;2023-02;14.703;2023-03;16.791;2023-04;22.185;2023-05;18.009;2023-06;39.324000000000005;2023-07;9.483;2023-08;30.624;2023-09;21.59775;7.656000000000001;46.458;2023-02;2023-01
14688;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;ENERGI NIAGA Panca Budi Idaman;278398072.95;2022-10;8054131.14;2022-11;394772116.98;2022-12;455096902.56;2023-01;32080121.61;2023-02;28378888.44;2023-03;2883674.16;2023-04;459494595.96;2023-05;67823402.58;2023-06;233375548.59;2023-07;13815080.61;2023-08;273126515.01;2023-09;187274920.8825;2883674.16;459494595.96;202305;202304
14689;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;ENERGI NIAGA Panca Budi Idaman;332834210.62878;2022-10;442653924.06429;2022-11;161433864.39216;2022-12;361099551.04662;2023-01;234737083.11618;2023-02;126613897.94784;2023-03;126253077.83229;2023-04;165858779.16561;2023-05;205536359.31429;2023-06;185657415.92115;2023-07;98250024.24885;2023-08;186491474.84742;2023-09;218951638.5437897;98250024.24885;442653924.06429;202211;202308
14692;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;ENERGI NIAGA Panca Budi Idaman;277184881.44;2022-10;231500711.64;2022-11;1901600662.56;2022-12;4603593933.6;2023-01;1324381790.4;2023-02;1393369867.2;2023-03;1856102251.68;2023-04;1136520090.84;2023-05;1336000668.24;2023-06;2132457158.34;2023-07;1895181962.64;2023-08;1226556603.12;2023-09;1609537548.475;231500711.64;4603593933.6;2023-01;2022-11
14693;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;ENERGI NIAGA Panca Budi Idaman;0.0;2022-10;3385083316.68;2022-11;2976332977.56;2022-12;145101498.84;2023-01;143619600.0;2023-02;152624100.0;2023-03;443015734.56;2023-04;601212588.24;2023-05;662157000.0;2023-06;209636505.0;2023-07;357065400.0;2023-08;1759065771.6;2023-09;984992226.5890908;143619600.0;3385083316.68;2022-10;2023-01
14696;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;ENERGI NIAGA Panca Budi Idaman;4453990007.28;2022-10;4024107242.88;2022-11;902720700.0;2022-12;6008272200.0;2023-01;1730378342.88;2023-02;1854407169.78;2023-03;2388397817.76;2023-04;482792357.28;2023-05;1455753272.88;2023-06;1304283624.6;2023-07;1344640227.6;2023-08;3295230931.2;2023-09;2437081157.845;482792357.28;6008272200.0;2023-01;2023-05
14697;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;ENERGI NIAGA Panca Budi Idaman;224233365.0;2022-10;112559295.0;2022-11;284513709.24;2022-12;840180081.84;2023-01;415846632.45;2023-02;12769383.24;2023-03;464081490.0;2023-04;1131025230.0;2023-05;586834836.0;2023-06;795256159.8;2023-07;1015581450.0;2023-08;832252440.0;2023-09;559594506.0475;12769383.24;1131025230.0;2023-05;2023-03
14698;~YEAR ON YEAR~~corporate a~~ENERGI NIAGA Panca Budi Idaman~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;ENERGI NIAGA Panca Budi Idaman;5.307;2022-10;3.045;2022-11;12.093;2022-12;15.399;2023-01;24.534;2023-02;0.609;2023-03;16.442999999999998;2023-04;54.723;2023-05;33.06;2023-06;27.753;2023-07;46.632;2023-08;24.273;2023-09;21.98925;0.609;54.723;2023-05;2023-03
8443;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;744399043.95;2022-10;742936272.93;2022-11;392434552.26;2022-12;705780423.42;2023-01;405152719.47;2023-02;712870529.31;2023-03;713812119.87;2023-04;727803707.82;2023-05;737786571.54;2023-06;701839761.9;2023-07;703651585.62;2023-08;715132231.77;2023-09;666966626.655;392434552.26;744399043.95;202210;202212
8444;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;717293062.2766199;2022-10;748729330.38858;2022-11;680206181.48331;2022-12;590887762.60101;2023-01;694090510.2975;2023-02;653337849.4866899;2023-03;783837092.01858;2023-04;726865668.68352;2023-05;750625905.564;2023-06;726730886.15115;2023-07;721876251.7722299;2023-08;705949995.52629;2023-09;708369208.0207903;590887762.60101;783837092.01858;202304;202301
8447;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;0.0;2022-10;0.0;2022-11;302260132.8;2022-12;347130000.0;2023-01;615960000.0;2023-02;584640000.0;2023-03;303310480.32;2023-04;306610160.64;2023-05;312330000.0;2023-06;256650000.0;2023-07;304158960.0;2023-08;316775700.0;2023-09;364982543.376;256650000.0;615960000.0;2023-01;2023-07
8448;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;0.0;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;311460000.0;2023-09;311460000.0;311460000.0;311460000.0;2023-01;2023-01
8451;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;0.0;2022-10;292575061.38;2022-11;302325389.76;2022-12;1185375.0;2023-01;213687569.52;2023-02;273343422.54;2023-03;302325389.76;2023-04;239979211.38;2023-05;302325389.76;2023-06;292575057.9;2023-07;302325389.76;2023-08;302325389.76;2023-09;256815695.13818184;1185375.0;302325389.76;2023-09;2022-12
8452;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;0.0;2022-10;0.0;2022-11;0.0;2022-12;0.0;2023-01;0.0;2023-02;46227978.96;2023-03;584218215.3;2023-04;614052719.88;2023-05;293479508.16;2023-06;3535261.53;2023-07;21750.0;2023-08;2947917.57;2023-09;220640478.77142856;21750.0;614052719.88;2023-01;2023-04
8453;~YEAR ON YEAR~~corporate a~~ENERGY Panca Budi Idaman ALAM MULIA~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate a;ENERGY Panca Budi Idaman ALAM MULIA;0.0;2022-10;0.0;2022-11;0.0;2022-12;11.571;2023-01;57.594;2023-02;0.522;2023-03;0.0;2023-04;0.0;2023-05;0.0;2023-06;0.0;2023-07;0.0;2023-08;0.783;2023-09;7.047;0.0;57.594;2023-01;2023-08
22720;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;corporate c;ESSA Industries Indonesia;5193137839.11;2022-10;3648926693.31;2022-11;7052044385.28;2022-12;4261080975.75;2023-01;2267338791.54;2023-02;8474035403.73;2023-03;9437157087.39;2023-04;3865927636.95;2023-05;2963464305.57;2023-06;4046027456.64;2023-07;14226782966.13;2023-08;6993953309.91;2023-09;6035823070.9425;2267338791.54;14226782966.13;202308;202302
22721;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;corporate c;ESSA Industries Indonesia;1737795637.69662;2022-10;5008124125.005;2022-11;7737008379.796619;2022-12;5913196873.47108;2023-01;3399227985.10677;2023-02;6347041680.7077;2023-03;9203972223.42771;2023-04;8285953320.76554;2023-05;5317682100.23571;2023-06;4484318468.25216;2023-07;9496785956.49;2023-08;11208907505.883;2023-09;6511667854.736492;1737795637.69662;11208907505.883;202309;202210
22724;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;corporate c;ESSA Industries Indonesia;2765772247.2;2022-10;4996710021.24;2022-11;9398349883.92;2022-12;4478275353.45;2023-01;5053019561.94;2023-02;6915699740.07;2023-03;5131159925.64;2023-04;6066802035.51;2023-05;3513852670.92;2023-06;3886842004.56;2023-07;5450543203.56;2023-08;4411094023.92;2023-09;5172343389.327499;2765772247.2;9398349883.92;2022-12;2022-10
22725;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~cash in~~intrabank~;YEAR ON YEAR;20230930;cash in;intrabank;corporate c;ESSA Industries Indonesia;0.0;2022-10;0.0;2022-11;731271136.32;2022-12;792897561.96;2023-01;237510000.0;2023-02;20151375.0;2023-03;43952400.0;2023-04;67650330.0;2023-05;15599535.0;2023-06;419792758.44;2023-07;27926130.0;2023-08;17400000.0;2023-09;237415122.672;15599535.0;792897561.96;2022-11;2023-04
22728;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~cash out~~interbank~;YEAR ON YEAR;20230930;cash out;interbank;corporate c;ESSA Industries Indonesia;0.0;2022-10;0.0;2022-11;1923636099.12;2022-12;2801940304.8;2023-01;152250.0;2023-02;165300.0;2023-03;73950.0;2023-04;730798266.96;2023-05;900650983.92;2023-06;1468562603.04;2023-07;33060000.0;2023-08;26100000000.0;2023-09;3395903975.784;73950.0;26100000000.0;2023-09;2023-02
22729;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~cash out~~intrabank~;YEAR ON YEAR;20230930;cash out;intrabank;corporate c;ESSA Industries Indonesia;0.0;2022-10;0.0;2022-11;7454196470.4;2022-12;7460022150.48;2023-01;6603831416.88;2023-02;7825143813.12;2023-03;5881630629.12;2023-04;3556773143.04;2023-05;11627421991.68;2023-06;10151000755.2;2023-07;4897323932.16;2023-08;1540220215.68;2023-09;6699756451.776;1540220215.68;11627421991.68;2023-05;2023-09
22730;~YEAR ON YEAR~~corporate c~~ESSA Industries Indonesia~~20230930~~closedloop~~mtd~;YEAR ON YEAR;20230930;closedloop;mtd;corporate c;ESSA Industries Indonesia;0.0;2022-10;112.056;2022-11;67.33800000000001;2022-12;127.716;2023-01;133.545;2023-02;73.254;2023-03;60.117;2023-04;155.991;2023-05;251.343;2023-06;108.837;2023-07;0.0;2023-08;30.276;2023-09;93.37275;0.0;251.343;2023-06;2023-08
34577;~YEAR ON YEAR~~retail b~~Eagle High Plantations~~20230930~~CASA~~eom~;YEAR ON YEAR;20230930;CASA;eom;retail b;Eagle High Plantations;18914332.44;2022-10;1082689.77;2022-11;9512255.49;2022-12;1875699.12;2023-01;3305706.81;2023-02;1824495.27;2023-03;1317322.68;2023-04;1747523.76;2023-05;27163073.88;2023-06;56587478.73;2023-07;54216268.5;2023-08;58360036.74;2023-09;19658906.9325;1082689.77;58360036.74;202309;202211
34578;~YEAR ON YEAR~~retail b~~Eagle High Plantations~~20230930~~CASA~~mtd~;YEAR ON YEAR;20230930;CASA;mtd;retail b;Eagle High Plantations;12066769.89324;2022-10;6554867.883;2022-11;6069557.04885;2022-12;2140419.9133800003;2023-01;3105521.39427;2023-02;2840715.88899;2023-03;1794510.51729;2023-04;139826674.13439;2023-05;29670078.640290003;2023-06;41491156.22007;2023-07;42989321.506620005;2023-08;38643606.147;2023-09;27266099.9322825;1794510.51729;139826674.13439;202305;202304
34581;~YEAR ON YEAR~~retail b~~Eagle High Plantations~~20230930~~cash in~~interbank~;YEAR ON YEAR;20230930;cash in;interbank;retail b;Eagle High Plantations;0.0;2022-10;20729925.0;2022-11;63044680.5;2022-12;36571995.99;2023-01;31085970.0;2023-02;9715725.0;2023-03;71376018.0;2023-04;854752380.0;2023-05;113787735.0;2023-06;248823045.0;2023-07;391476559.59;2023-08;125384269.5;2023-09;178795300.32545456;9715725.0;854752380.0;2023-05;2023-02
